Platform,ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC,CPM,CPA,Reporting_Start_Year,Reporting_Start_Month,Reporting_Start_Weekday,Reporting_End_Year,Reporting_End_Month,Reporting_End_Weekday,Row_ID,DataQuality
,1121455,24/08/2017,24/08/2017,1178,144599,40-44,M,16,21,22,594267,82,143.3000009,3,2,0.01%,174.76%,24.11%,4776.67%,,,,,,,,
,1121456,24/08/2017,24/08/2017,1178,144599,40-44,M,16,22,22,315281,35,65.02999854,1,0,0.01%,185.80%,20.63%,6503.00%,,,,,,,,
,1121464,24/08/2017,24/08/2017,1178,144601,40-44,M,19,23,25,363456,71,117.5599997,7,1,0.02%,165.58%,32.35%,1679.43%,,,,,,,,
,1121466,24/08/2017,24/08/2017,1178,144601,40-44,M,19,23,25,438983,81,143.4300001,3,1,0.02%,177.07%,32.67%,4781.00%,,,,,,,,
,1121467,24/08/2017,24/08/2017,1178,144601,40-44,M,19,20,24,42563,5,9.659999847,1,1,0.01%,193.20%,22.70%,966.00%,,,,,,,,
,1121469,25/08/2017,25/08/2017,1178,144602,40-44,M,20,26,21,399035,75,124.7999995,7,3,0.02%,166.40%,31.28%,1782.86%,,,,,,,,
,1121471,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,26,304680,59,98.55000019,3,0,0.02%,167.03%,32.35%,3285.00%,,,,,,,,
,1121472,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,25,140596,23,40.77000022,1,0,0.02%,177.26%,29.00%,4077.00%,,,,,,,,
,1121473,24/08/2017,24/08/2017,1178,144602,40-44,M,20,25,22,439986,80,134.8799999,4,3,0.02%,168.60%,30.66%,3372.00%,,,,,,,,
,1121474,21/08/2017,21/08/2017,1178,144602,40-44,M,20,26,26,75803,11,19.3599999,2,2,0.01%,176.00%,25.54%,968.00%,,,,,,,,
,1121477,21/08/2017,21/08/2017,1178,144603,40-44,M,21,27,22,7073,0,0,1,0,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121481,19/08/2017,19/08/2017,1178,144604,40-44,M,22,27,25,153586,28,43.01000035,2,0,0.02%,153.61%,28.00%,2150.50%,,,,,,,,
,1121482,19/08/2017,19/08/2017,1178,144604,40-44,M,22,24,24,180815,31,42.62999976,1,0,0.02%,137.52%,23.58%,4263.00%,,,,,,,,
,1121483,19/08/2017,19/08/2017,1178,144604,40-44,M,22,26,23,253169,51,75.78999984,1,0,0.02%,148.61%,29.94%,7579.00%,,,,,,,,
,1121484,19/08/2017,19/08/2017,1178,144604,40-44,M,22,28,27,34453,5,7.710000038,1,1,0.01%,154.20%,22.38%,771.00%,,,,,,,,
,1121487,19/08/2017,19/08/2017,1178,144605,40-44,M,23,25,26,51550,8,14.03999984,1,0,0.02%,175.50%,27.24%,1404.00%,,,,,,,,
,1121489,19/08/2017,19/08/2017,1178,144605,40-44,M,23,28,24,110018,24,39.85999966,1,0,0.02%,166.08%,36.23%,3986.00%,,,,,,,,
,1121493,19/08/2017,19/08/2017,1178,144606,40-44,M,24,28,30,137584,21,36.77999961,1,0,0.02%,175.14%,26.73%,3678.00%,,,,,,,,
,1121497,19/08/2017,19/08/2017,1178,144606,40-44,M,24,25,27,209825,30,54.86999953,1,0,0.01%,182.90%,26.15%,5487.00%,,,,,,,,
,1121499,19/08/2017,19/08/2017,1178,144607,40-44,M,25,27,31,264222,63,87.7899996,1,1,0.02%,139.35%,33.23%,8779.00%,,,,,,,,
,1121510,19/08/2017,19/08/2017,1178,144608,40-44,M,26,30,31,31202,5,6.730000019,1,0,0.02%,134.60%,21.57%,673.00%,,,,,,,,
,1121511,18/08/2017,18/08/2017,1178,144609,40-44,M,27,29,32,252991,49,76.83999932,3,0,0.02%,156.82%,30.37%,2561.33%,,,,,,,,
,1121514,18/08/2017,18/08/2017,1178,144609,40-44,M,27,31,30,56265,9,15.53999972,1,0,0.02%,172.67%,27.62%,1554.00%,,,,,,,,
,1121523,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,34,76923,11,17.67000008,2,2,0.01%,160.64%,22.97%,883.50%,,,,,,,,
,1121524,18/08/2017,18/08/2017,1178,144611,40-44,M,29,30,35,209332,30,49.60000014,3,1,0.01%,165.33%,23.69%,1653.33%,,,,,,,,
,1121525,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,33,214094,31,53.26999903,1,0,0.01%,171.84%,24.88%,5327.00%,,,,,,,,
,1121526,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,32,526209,85,126.9299996,3,2,0.02%,149.33%,24.12%,4231.00%,,,,,,,,
,1121527,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,35,741143,120,179.620001,4,1,0.02%,149.68%,24.24%,4490.50%,,,,,,,,
,1121528,19/08/2017,19/08/2017,1178,144611,40-44,M,29,33,31,172827,25,38.42000043,2,0,0.01%,153.68%,22.23%,1921.00%,,,,,,,,
,1121530,19/08/2017,19/08/2017,1178,144612,40-44,M,30,36,33,188873,38,58.5999999,1,1,0.02%,154.21%,31.03%,5860.00%,,,,,,,,
,1121532,19/08/2017,19/08/2017,1178,144612,40-44,M,30,35,32,123126,25,39.72999978,2,1,0.02%,158.92%,32.27%,1986.50%,,,,,,,,
,1121535,20/08/2017,20/08/2017,1178,144613,40-44,M,31,33,32,77794,14,19.11000001,1,1,0.02%,136.50%,24.56%,1911.00%,,,,,,,,
,1121541,21/08/2017,21/08/2017,1178,144614,40-44,M,32,33,37,56630,9,15.81000018,1,1,0.02%,175.67%,27.92%,1581.00%,,,,,,,,
,1121544,21/08/2017,21/08/2017,1178,144614,40-44,M,32,33,36,400844,85,140.9700022,4,2,0.02%,165.85%,35.17%,3524.25%,,,,,,,,
,1121545,20/08/2017,20/08/2017,1178,144614,40-44,M,32,33,35,208572,36,60.76000023,2,1,0.02%,168.78%,29.13%,3038.00%,,,,,,,,
,1121548,21/08/2017,21/08/2017,1178,144615,40-44,M,36,38,37,59004,8,13.51000011,1,0,0.01%,168.88%,22.90%,1351.00%,,,,,,,,
,1121551,21/08/2017,21/08/2017,1178,144615,40-44,M,36,40,39,196253,32,55.10000002,1,0,0.02%,172.19%,28.08%,5510.00%,,,,,,,,
,1121554,21/08/2017,21/08/2017,1178,144616,40-44,M,63,64,66,51858,8,12.63000011,1,1,0.02%,157.88%,24.35%,1263.00%,,,,,,,,
,1121557,21/08/2017,21/08/2017,1178,144616,40-44,M,63,68,64,280764,49,81.36000025,2,1,0.02%,166.04%,28.98%,4068.00%,,,,,,,,
,1121561,21/08/2017,21/08/2017,1178,144617,40-44,M,64,69,70,63660,11,16.47000003,1,1,0.02%,149.73%,25.87%,1647.00%,,,,,,,,
,1121562,20/08/2017,20/08/2017,1178,144617,40-44,M,64,65,67,109289,19,31.02999997,1,0,0.02%,163.32%,28.39%,3103.00%,,,,,,,,
,1121568,20/08/2017,20/08/2017,1178,144618,40-44,M,65,70,70,188440,40,60.72999966,2,1,0.02%,151.82%,32.23%,3036.50%,,,,,,,,
,1121571,20/08/2017,20/08/2017,1178,144619,40-44,M,2,3,5,212496,44,74.83000135,2,1,0.02%,170.07%,35.21%,3741.50%,,,,,,,,
,1121572,20/08/2017,20/08/2017,1178,144619,40-44,M,2,6,3,32574,5,7.480000019,1,0,0.02%,149.60%,22.96%,748.00%,,,,,,,,
,1121575,20/08/2017,20/08/2017,1178,144619,40-44,M,2,4,5,128595,23,36.4800005,1,1,0.02%,158.61%,28.37%,3648.00%,,,,,,,,
,1121577,20/08/2017,20/08/2017,1178,144620,40-44,M,7,9,11,242234,48,68.06000054,2,0,0.02%,141.79%,28.10%,3403.00%,,,,,,,,
,1121584,20/08/2017,20/08/2017,1178,144621,40-44,M,66,67,67,33154,5,7.879999995,1,1,0.02%,157.60%,23.77%,788.00%,,,,,,,,
,1121585,20/08/2017,20/08/2017,1178,144621,40-44,M,66,72,68,9773,1,1.460000038,1,0,0.01%,146.00%,14.94%,146.00%,,,,,,,,
,1121589,20/08/2017,20/08/2017,1178,144622,45-49,M,10,16,11,464036,77,123.5500004,3,1,0.02%,160.45%,26.63%,4118.33%,,,,,,,,
,1121590,20/08/2017,20/08/2017,1178,144622,45-49,M,10,16,15,478480,75,135.7500012,3,1,0.02%,181.00%,28.37%,4525.00%,,,,,,,,
,1121592,20/08/2017,20/08/2017,1178,144622,45-49,M,10,14,11,428812,66,116.8800001,4,2,0.02%,177.09%,27.26%,2922.00%,,,,,,,,
,1121593,26/08/2017,26/08/2017,1178,144622,45-49,M,10,16,16,1177535,221,365.6600009,15,3,0.02%,165.46%,31.05%,2437.73%,,,,,,,,
,1121594,26/08/2017,26/08/2017,45-49,M,10,14,14,426500,72,128.2799988,4,1,,,3.12%,25.00%,779.54%,0.00%,,,,,,,,
,1121597,30/08/2017,30/08/2017,45-49,M,15,21,19,54237,7,10.77999985,2,1,,,18.55%,50.00%,9276.44%,0.00%,,,,,,,,
,1121598,30/08/2017,30/08/2017,45-49,M,15,19,18,506916,89,133.6999986,2,2,,,1.50%,100.00%,1495.89%,0.00%,,,,,,,,
,1121599,30/08/2017,30/08/2017,45-49,M,15,17,18,250960,42,64.87999952,2,0,,,3.08%,0.00%,0.00%,0.00%,,,,,,,,
,1121601,30/08/2017,30/08/2017,45-49,M,16,20,18,2286228,353,603.380002,16,7,,,2.65%,43.75%,1160.13%,0.00%,,,,,,,,
,1121602,30/08/2017,30/08/2017,45-49,M,16,21,20,915451,125,220.559999,6,1,,,2.72%,16.67%,453.39%,0.00%,,,,,,,,
,1121603,30/08/2017,30/08/2017,45-49,M,16,21,17,159478,20,33.89999998,3,1,,,8.85%,33.33%,2949.85%,0.00%,,,,,,,,
,1121605,30/08/2017,30/08/2017,45-49,M,16,20,17,1228924,190,318.9700032,6,3,,,1.88%,50.00%,940.53%,0.00%,,,,,,,,
,1121606,30/08/2017,30/08/2017,45-49,M,16,22,17,938283,134,248.6400001,7,2,,,2.82%,28.57%,804.38%,0.00%,,,,,,,,
,1121607,30/08/2017,30/08/2017,45-49,M,18,24,23,154572,26,40.93000007,1,1,,,2.44%,100.00%,2443.20%,0.00%,,,,,,,,
,1121609,30/08/2017,30/08/2017,45-49,M,18,19,19,378171,70,109.2500008,1,0,,,0.92%,0.00%,0.00%,0.00%,,,,,,,,
,1121612,29/08/2017,29/08/2017,45-49,M,18,19,22,468749,84,134.1199975,6,1,,,4.47%,16.67%,745.60%,0.00%,,,,,,,,
,1121613,29/08/2017,29/08/2017,45-49,M,19,25,25,309823,60,103.3899996,4,4,,,3.87%,100.00%,3868.85%,0.00%,,,,,,,,
,1121615,29/08/2017,29/08/2017,45-49,M,19,21,25,327227,65,116.5599996,5,0,,,4.29%,0.00%,0.00%,0.00%,,,,,,,,
,1121616,29/08/2017,29/08/2017,45-49,M,19,23,24,334945,72,120.2999994,2,1,,,1.66%,50.00%,831.26%,0.00%,,,,,,,,
,1121617,29/08/2017,29/08/2017,45-49,M,19,23,22,68859,15,25.45999968,1,0,,,3.93%,0.00%,0.00%,0.00%,,,,,,,,
,1121619,30/08/2017,30/08/2017,45-49,M,20,22,26,127125,20,35.67999983,2,0,,,5.61%,0.00%,0.00%,0.00%,,,,,,,,
,1121620,30/08/2017,30/08/2017,45-49,M,20,21,24,415798,80,131.7800006,3,1,,,2.28%,33.33%,758.84%,0.00%,,,,,,,,
,1121622,30/08/2017,30/08/2017,45-49,M,20,22,23,107671,20,29.91000021,1,1,,,3.34%,100.00%,3343.36%,0.00%,,,,,,,,
,1121623,29/08/2017,29/08/2017,45-49,M,20,24,22,164356,28,46.7900002,2,1,,,4.27%,50.00%,2137.21%,0.00%,,,,,,,,
,1121624,30/08/2017,30/08/2017,45-49,M,20,26,25,17662,2,3.189999938,1,0,,,31.35%,0.00%,0.00%,0.00%,,,,,,,,
,1121627,30/08/2017,30/08/2017,45-49,M,21,27,27,65339,10,16.67999983,2,0,,,11.99%,0.00%,0.00%,0.00%,,,,,,,,
,1121628,19/08/2017,19/08/2017,45-49,M,21,25,22,59838,7,11.11000013,1,0,,,9.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121629,19/08/2017,19/08/2017,45-49,M,21,24,23,381577,81,127.5699993,2,0,,,1.57%,0.00%,0.00%,0.00%,,,,,,,,
,1121635,19/08/2017,19/08/2017,45-49,M,22,24,27,45491,8,11.00999999,1,0,,,9.08%,0.00%,0.00%,0.00%,,,,,,,,
,1121638,19/08/2017,19/08/2017,45-49,M,23,28,29,18946,2,3.599999905,1,0,,,27.78%,0.00%,0.00%,0.00%,,,,,,,,
,1121641,19/08/2017,19/08/2017,45-49,M,23,29,29,114370,18,33.65999997,1,0,,,2.97%,0.00%,0.00%,0.00%,,,,,,,,
,1121642,19/08/2017,19/08/2017,45-49,M,23,26,29,99698,21,33.3499999,1,0,,,3.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121644,19/08/2017,19/08/2017,45-49,M,24,26,25,355165,81,128.6099997,4,3,,,3.11%,75.00%,2332.63%,0.00%,,,,,,,,
,1121650,19/08/2017,19/08/2017,45-49,M,25,26,29,101431,23,33.93000031,1,1,,,2.95%,100.00%,2947.24%,0.00%,,,,,,,,
,1121652,18/08/2017,18/08/2017,45-49,M,25,30,29,123151,24,36.4400003,2,1,,,5.49%,50.00%,2744.24%,0.00%,,,,,,,,
,1121660,18/08/2017,18/08/2017,45-49,M,26,30,29,24078,4,5.769999981,1,0,,,17.33%,0.00%,0.00%,0.00%,,,,,,,,
,1121661,18/08/2017,18/08/2017,45-49,M,27,33,30,517801,105,181.7200011,3,0,,,1.65%,0.00%,0.00%,0.00%,,,,,,,,
,1121662,18/08/2017,18/08/2017,45-49,M,27,28,32,145104,25,41.42000008,2,1,,,4.83%,50.00%,2414.29%,0.00%,,,,,,,,
,1121664,18/08/2017,18/08/2017,45-49,M,27,31,28,179950,35,58.67999971,1,0,,,1.70%,0.00%,0.00%,0.00%,,,,,,,,
,1121665,18/08/2017,18/08/2017,45-49,M,27,31,31,258531,46,80.33999979,2,0,,,2.49%,0.00%,0.00%,0.00%,,,,,,,,
,1121666,18/08/2017,18/08/2017,45-49,M,27,31,29,272500,62,104.4599996,3,0,,,2.87%,0.00%,0.00%,0.00%,,,,,,,,
,1121667,18/08/2017,18/08/2017,45-49,M,28,31,32,273197,57,87.7300005,3,0,,,3.42%,0.00%,0.00%,0.00%,,,,,,,,
,1121668,18/08/2017,18/08/2017,45-49,M,28,30,34,775904,172,253.990002,4,2,,,1.57%,50.00%,787.43%,0.00%,,,,,,,,
,1121669,18/08/2017,18/08/2017,45-49,M,28,33,33,120251,26,39.44000006,1,0,,,2.54%,0.00%,0.00%,0.00%,,,,,,,,
,1121671,18/08/2017,18/08/2017,45-49,M,28,29,32,139406,24,39.04999948,1,0,,,2.56%,0.00%,0.00%,0.00%,,,,,,,,
,1121672,29/08/2017,29/08/2017,45-49,M,28,32,31,60314,11,16.93999958,2,1,,,11.81%,50.00%,5903.19%,0.00%,,,,,,,,
,1121673,29/08/2017,29/08/2017,45-49,M,29,34,30,563074,86,142.7099985,4,2,,,2.80%,50.00%,1401.44%,0.00%,,,,,,,,
,1121674,27/08/2017,27/08/2017,45-49,M,29,30,30,168655,18,27.29999983,2,0,,,7.33%,0.00%,0.00%,0.00%,,,,,,,,
,1121675,27/08/2017,27/08/2017,45-49,M,29,34,31,111963,17,29.3799994,2,1,,,6.81%,50.00%,3403.68%,0.00%,,,,,,,,
,1121676,27/08/2017,27/08/2017,45-49,M,29,32,30,1026304,168,277.5799986,17,8,,,6.12%,47.06%,2882.05%,0.00%,,,,,,,,
,1121677,27/08/2017,27/08/2017,45-49,M,29,35,34,1391924,258,422.8400038,17,10,,,4.02%,58.82%,2364.96%,0.00%,,,,,,,,
,1121678,27/08/2017,27/08/2017,45-49,M,29,33,33,147551,22,38.50000083,1,0,,,2.60%,0.00%,0.00%,0.00%,,,,,,,,
,1121685,27/08/2017,27/08/2017,45-49,M,31,36,36,66794,9,17.3299998,1,1,,,5.77%,100.00%,5770.34%,0.00%,,,,,,,,
,1121687,27/08/2017,27/08/2017,45-49,M,31,37,36,118882,19,32.30999994,2,1,,,6.19%,50.00%,3095.02%,0.00%,,,,,,,,
,1121689,27/08/2017,27/08/2017,45-49,M,31,37,35,148010,24,41.96999943,1,0,,,2.38%,0.00%,0.00%,0.00%,,,,,,,,
,1121691,26/08/2017,26/08/2017,45-49,M,32,34,33,932890,197,352.4499989,3,1,,,0.85%,33.33%,283.73%,0.00%,,,,,,,,
,1121692,26/08/2017,26/08/2017,45-49,M,32,34,37,718359,147,264.5899997,4,1,,,1.51%,25.00%,377.94%,0.00%,,,,,,,,
,1121693,26/08/2017,26/08/2017,45-49,M,32,35,35,433658,82,158.5999998,5,2,,,3.15%,40.00%,1261.03%,0.00%,,,,,,,,
,1121695,26/08/2017,26/08/2017,45-49,M,32,34,38,29455,3,4.769999981,1,0,,,20.96%,0.00%,0.00%,0.00%,,,,,,,,
,1121701,26/08/2017,26/08/2017,45-49,M,36,38,38,23973,3,4.820000052,1,1,,,20.75%,100.00%,20746.89%,0.00%,,,,,,,,
,1121705,26/08/2017,26/08/2017,45-49,M,63,68,67,126480,25,37.25999999,1,1,,,2.68%,100.00%,2683.84%,0.00%,,,,,,,,
,1121706,26/08/2017,26/08/2017,45-49,M,63,64,67,138959,28,39.5200007,1,0,,,2.53%,0.00%,0.00%,0.00%,,,,,,,,
,1121708,26/08/2017,26/08/2017,45-49,M,63,65,68,68829,12,19.47999978,1,0,,,5.13%,0.00%,0.00%,0.00%,,,,,,,,
,1121711,26/08/2017,26/08/2017,45-49,M,64,69,65,49916,10,16.38,1,1,,,6.11%,100.00%,6105.01%,0.00%,,,,,,,,
,1121716,26/08/2017,26/08/2017,45-49,M,65,67,67,76014,16,22.67000031,1,1,,,4.41%,100.00%,4411.12%,0.00%,,,,,,,,
,1121723,26/08/2017,26/08/2017,45-49,M,2,5,4,50947,10,15.99000025,1,0,,,6.25%,0.00%,0.00%,0.00%,,,,,,,,
,1121733,27/08/2017,27/08/2017,45-49,M,66,71,70,55536,11,17.04999995,1,0,,,5.87%,0.00%,0.00%,0.00%,,,,,,,,
,1121741,27/08/2017,27/08/2017,30-34,F,10,13,14,318042,46,64.40999997,8,4,,,12.42%,50.00%,6210.22%,0.00%,,,,,,,,
,1121742,28/08/2017,28/08/2017,30-34,F,10,14,11,213016,30,44.21999955,8,2,,,18.09%,25.00%,4522.84%,0.00%,,,,,,,,
,1121745,28/08/2017,28/08/2017,30-34,F,15,19,16,182265,27,38.18000007,2,1,,,5.24%,50.00%,2619.17%,0.00%,,,,,,,,
,1121746,28/08/2017,28/08/2017,30-34,F,15,17,18,1117371,177,268.050002,26,5,,,9.70%,19.23%,1865.32%,0.00%,,,,,,,,
,1121749,28/08/2017,28/08/2017,30-34,F,15,17,17,333345,52,77.59000027,5,1,,,6.44%,20.00%,1288.83%,0.00%,,,,,,,,
,1121751,29/08/2017,29/08/2017,30-34,F,16,17,21,275930,30,46.77999997,5,2,,,10.69%,40.00%,4275.33%,0.00%,,,,,,,,
,1121753,29/08/2017,29/08/2017,30-34,F,16,20,19,740631,101,153.1199975,9,1,,,5.88%,11.11%,653.08%,0.00%,,,,,,,,
,1121754,29/08/2017,29/08/2017,30-34,F,16,17,17,328272,35,55.99000025,2,1,,,3.57%,50.00%,1786.03%,0.00%,,,,,,,,
,1121755,29/08/2017,29/08/2017,30-34,F,16,20,21,178455,20,31.5400002,6,3,,,19.02%,50.00%,9511.73%,0.00%,,,,,,,,
,1121756,29/08/2017,29/08/2017,30-34,F,16,18,19,705712,98,147.339999,6,1,,,4.07%,16.67%,678.70%,0.00%,,,,,,,,
,1121758,28/08/2017,28/08/2017,30-34,F,18,19,20,690373,91,159.5700021,5,2,,,3.13%,40.00%,1253.37%,0.00%,,,,,,,,
,1121759,28/08/2017,28/08/2017,30-34,F,18,21,19,515812,69,117.6299995,3,1,,,2.55%,33.33%,850.12%,0.00%,,,,,,,,
,1121760,28/08/2017,28/08/2017,30-34,F,18,21,21,764793,101,171.9799976,4,2,,,2.33%,50.00%,1162.93%,0.00%,,,,,,,,
,1121763,28/08/2017,28/08/2017,30-34,F,19,22,23,87832,11,18.10000038,1,1,,,5.52%,100.00%,5524.86%,0.00%,,,,,,,,
,1121764,28/08/2017,28/08/2017,30-34,F,19,22,23,23368,3,4.300000191,1,0,,,23.26%,0.00%,0.00%,0.00%,,,,,,,,
,1121765,28/08/2017,28/08/2017,30-34,F,19,24,23,51509,7,11.57000005,1,0,,,8.64%,0.00%,0.00%,0.00%,,,,,,,,
,1121767,28/08/2017,28/08/2017,30-34,F,19,20,23,87043,16,24.48000002,2,0,,,8.17%,0.00%,0.00%,0.00%,,,,,,,,
,1121768,28/08/2017,28/08/2017,30-34,F,19,20,25,565565,113,169.6699982,7,4,,,4.13%,57.14%,2357.52%,0.00%,,,,,,,,
,1121769,28/08/2017,28/08/2017,30-34,F,20,26,26,253758,43,62.14000034,4,1,,,6.44%,25.00%,1609.27%,0.00%,,,,,,,,
,1121773,28/08/2017,28/08/2017,30-34,F,20,22,21,319131,51,76.68000025,6,1,,,7.82%,16.67%,1304.12%,0.00%,,,,,,,,
,1121774,28/08/2017,28/08/2017,30-34,F,20,22,21,670608,130,195.1499978,11,3,,,5.64%,27.27%,1537.28%,0.00%,,,,,,,,
,1121775,18/08/2017,18/08/2017,30-34,F,21,24,25,159123,25,38.36000013,5,3,,,13.03%,60.00%,7820.65%,0.00%,,,,,,,,
,1121776,18/08/2017,18/08/2017,30-34,F,21,23,22,103709,15,24.56999969,3,1,,,12.21%,33.33%,4070.00%,0.00%,,,,,,,,
,1121779,22/08/2017,22/08/2017,30-34,F,21,27,23,271589,45,74.41000032,9,3,,,12.10%,33.33%,4031.72%,0.00%,,,,,,,,
,1121780,22/08/2017,22/08/2017,30-34,F,21,25,22,119772,20,33.46999907,5,2,,,14.94%,40.00%,5975.50%,0.00%,,,,,,,,
,1121782,21/08/2017,21/08/2017,30-34,F,22,23,23,26340,3,4.220000029,1,1,,,23.70%,100.00%,23696.68%,0.00%,,,,,,,,
,1121783,22/08/2017,22/08/2017,30-34,F,22,27,28,594968,111,147.6700006,4,0,,,2.71%,0.00%,0.00%,0.00%,,,,,,,,
,1121791,22/08/2017,22/08/2017,30-34,F,23,25,24,6838,0,0,1,0,,,#DIV/0!,0.00%,0.00%,0.00%,,,,,,,,
,1121793,22/08/2017,22/08/2017,30-34,F,24,30,25,185665,39,62.14000058,1,0,,,1.61%,0.00%,0.00%,0.00%,,,,,,,,
,1121795,22/08/2017,22/08/2017,30-34,F,24,29,25,24959,3,4.560000062,1,1,,,21.93%,100.00%,21929.82%,0.00%,,,,,,,,
,1121796,22/08/2017,22/08/2017,30-34,F,24,28,27,136967,23,35.05999982,3,1,,,8.56%,33.33%,2852.25%,0.00%,,,,,,,,
,1121798,21/08/2017,21/08/2017,30-34,F,24,26,26,107548,19,29.31000018,1,0,,,3.41%,0.00%,0.00%,0.00%,,,,,,,,
,1121803,21/08/2017,21/08/2017,30-34,F,25,31,28,588617,119,169.9199973,2,0,,,1.18%,0.00%,0.00%,0.00%,,,,,,,,
,1121806,20/08/2017,20/08/2017,30-34,F,26,31,30,190560,26,41.63,3,1,,,7.21%,33.33%,2402.11%,0.00%,,,,,,,,
,1121807,20/08/2017,20/08/2017,30-34,F,26,30,32,373110,49,75.70000076,4,2,,,5.28%,50.00%,2642.01%,0.00%,,,,,,,,
,1121812,20/08/2017,20/08/2017,30-34,F,27,33,29,935646,170,256.4699982,19,6,,,7.41%,31.58%,2339.45%,0.00%,,,,,,,,
,1121814,21/08/2017,21/08/2017,30-34,F,27,28,31,2223278,421,612.3000032,38,13,,,6.21%,34.21%,2123.14%,0.00%,,,,,,,,
,1121815,21/08/2017,21/08/2017,30-34,F,27,33,28,240497,36,51.84000087,1,0,,,1.93%,0.00%,0.00%,0.00%,,,,,,,,
,1121816,21/08/2017,21/08/2017,30-34,F,27,30,30,259984,37,54.7900002,5,0,,,9.13%,0.00%,0.00%,0.00%,,,,,,,,
,1121817,21/08/2017,21/08/2017,30-34,F,28,31,29,606786,127,179.050001,11,3,,,6.14%,27.27%,1675.51%,0.00%,,,,,,,,
,1121818,21/08/2017,21/08/2017,30-34,F,28,31,34,83270,13,17.74000001,1,0,,,5.64%,0.00%,0.00%,0.00%,,,,,,,,
,1121819,21/08/2017,21/08/2017,30-34,F,28,34,29,1189509,268,375.7199963,7,3,,,1.86%,42.86%,798.47%,0.00%,,,,,,,,
,1121820,22/08/2017,22/08/2017,30-34,F,28,29,32,11471,1,1.570000052,0,0,,,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,1121824,22/08/2017,22/08/2017,30-34,F,29,35,34,1705246,295,429.4799981,23,10,,,5.36%,43.48%,2328.40%,0.00%,,,,,,,,
,1121826,23/08/2017,23/08/2017,30-34,F,29,31,30,418016,63,95.8500005,3,1,,,3.13%,33.33%,1043.30%,0.00%,,,,,,,,
,1121827,23/08/2017,23/08/2017,30-34,F,29,31,30,30155,3,3.819999933,1,0,,,26.18%,0.00%,0.00%,0.00%,,,,,,,,
,1121828,23/08/2017,23/08/2017,30-34,F,29,33,33,990404,153,226.5399992,12,6,,,5.30%,50.00%,2648.54%,0.00%,,,,,,,,
,1121829,24/08/2017,24/08/2017,30-34,F,30,35,35,187468,34,50.72000062,2,1,,,3.94%,50.00%,1971.61%,0.00%,,,,,,,,
,1121832,24/08/2017,24/08/2017,30-34,F,30,36,36,208301,33,54.57000089,1,0,,,1.83%,0.00%,0.00%,0.00%,,,,,,,,
,1121833,24/08/2017,24/08/2017,30-34,F,30,36,36,101856,16,25.22000039,4,1,,,15.86%,25.00%,3965.11%,0.00%,,,,,,,,
,1121835,24/08/2017,24/08/2017,30-34,F,31,35,36,48935,7,9.970000267,1,1,,,10.03%,100.00%,10030.09%,0.00%,,,,,,,,
,1121839,24/08/2017,24/08/2017,30-34,F,31,33,34,13911,1,1.730000019,1,1,,,57.80%,100.00%,57803.47%,0.00%,,,,,,,,
,1121841,23/08/2017,23/08/2017,30-34,F,32,38,34,511726,77,123.0900019,8,4,,,6.50%,50.00%,3249.65%,0.00%,,,,,,,,
,1121843,23/08/2017,23/08/2017,30-34,F,32,38,37,177452,24,37.83000016,2,0,,,5.29%,0.00%,0.00%,0.00%,,,,,,,,
,1121844,23/08/2017,23/08/2017,30-34,F,32,38,36,149808,20,33.03999937,1,1,,,3.03%,100.00%,3026.63%,0.00%,,,,,,,,
,1121845,22/08/2017,22/08/2017,30-34,F,32,34,38,390339,60,105.0199997,9,6,,,8.57%,66.67%,5713.20%,0.00%,,,,,,,,
,1121846,22/08/2017,22/08/2017,30-34,F,32,37,34,8350,0,0,1,0,,,#DIV/0!,0.00%,0.00%,0.00%,,,,,,,,
,1121847,23/08/2017,23/08/2017,30-34,F,36,38,37,39339,4,5.929999948,1,0,,,16.86%,0.00%,0.00%,0.00%,,,,,,,,
,1121854,23/08/2017,23/08/2017,30-34,F,63,65,64,8587,0,0,1,0,,,#DIV/0!,0.00%,0.00%,0.00%,,,,,,,,
,1121855,23/08/2017,23/08/2017,30-34,F,63,67,65,24893,2,3.75,1,0,,,26.67%,0.00%,0.00%,0.00%,,,,,,,,
,1121856,23/08/2017,23/08/2017,30-34,F,63,64,64,1296189,212,343.2599944,14,4,,,4.08%,28.57%,1165.30%,0.00%,,,,,,,,
,1121857,23/08/2017,23/08/2017,30-34,F,63,65,65,91607,12,19.1899997,2,1,,,10.42%,50.00%,5211.05%,0.00%,,,,,,,,
